   11.32885      -5.282729      -10.00000    
   11.91702      -4.021392     -9.7319335E-02
  -1.677599       2.317883     -9.7319335E-02
  -2.265770       1.056546      -10.00000    
   11.32885      -5.282729      -10.00000    
 
